Lambda,2019DOY239F013Cotton_p100100000.asd,2019DOY239F013Cotton_p100200000.asd,2019DOY239F013Cotton_p100300000.asd,2019DOY239F013Cotton_p100400000.asd,2019DOY239F013Cotton_p100500000.asd,2019DOY239F013Cotton_p100600000.asd,2019DOY239F013Cotton_p100700000.asd,2019DOY239F013Cotton_p100800000.asd,2019DOY239F013Cotton_p100900000.asd,2019DOY239F013Cotton_p101000000.asd,2019DOY239F013Cotton_p101100000.asd,2019DOY239F013Cotton_p101200000.asd,2019DOY239F013Cotton_p101300000.asd,2019DOY239F013Cotton_p101400000.asd,2019DOY239F013Cotton_p101500000.asd,2019DOY239F013Cotton_p101600000.asd,2019DOY239F013Cotton_p101700000.asd,2019DOY239F013Cotton_p101800000.asd,2019DOY239F013Cotton_p101900000.asd,2019DOY239F013Cotton_p102000000.asd,2019DOY239F013Cotton_p102100000.asd,2019DOY239F013Cotton_p102200000.asd,2019DOY239F013Cotton_p102300000.asd,2019DOY239F013Cotton_p102400000.asd,2019DOY239F013Cotton_p102500000.asd,2019DOY239F013Cotton_p102600000.asd,2019DOY239F013Cotton_p102700000.asd,2019DOY239F013Cotton_p102800000.asd,2019DOY239F013Cotton_p102900000.asd,2019DOY239F013Cotton_p103000000.asd,2019DOY239F013Cotton_p103100000.asd,2019DOY239F013Cotton_p103200000.asd,2019DOY239F013Cotton_p103300000.asd,2019DOY239F013Cotton_p103400000.asd,2019DOY239F013Cotton_p103500000.asd,2019DOY239F013Cotton_p103600000.asd,2019DOY239F013Cotton_p103700000.asd,2019DOY239F013Cotton_p103800000.asd,2019DOY239F013Cotton_p103900000.asd,2019DOY239F013Cotton_p104000000.asd,2019DOY239F013Cotton_p104100000.asd,2019DOY239F013Cotton_p104300000.asd,2019DOY239F013Cotton_p104400000.asd,2019DOY239F013Cotton_p104500000.asd,2019DOY239F013Cotton_p104600000.asd,2019DOY239F013Cotton_p104700000.asd,2019DOY239F013Cotton_p104800000.asd,2019DOY239F013Cotton_p200100000.asd,2019DOY239F013Cotton_p200300000.asd,2019DOY239F013Cotton_p200400000.asd,2019DOY239F013Cotton_p200500000.asd,2019DOY239F013Cotton_p200600000.asd,2019DOY239F013Cotton_p200700000.asd,2019DOY239F013Cotton_p200800000.asd,2019DOY239F013Cotton_p200900000.asd,2019DOY239F013Cotton_p201100000.asd,2019DOY239F013Cotton_p201200000.asd,2019DOY239F013Cotton_p201300000.asd,2019DOY239F013Cotton_p201400000.asd,2019DOY239F013Cotton_p201500000.asd,2019DOY239F013Cotton_p201600000.asd,2019DOY239F013Cotton_p201700000.asd,2019DOY239F013Cotton_p201800000.asd,2019DOY239F013Cotton_p201900000.asd,2019DOY239F013Cotton_p202000000.asd,2019DOY239F013Cotton_p202100000.asd,2019DOY239F013Cotton_p202200000.asd,2019DOY239F013Cotton_p202300000.asd,2019DOY239F013Cotton_p202400000.asd,2019DOY239F013Cotton_p202500000.asd,2019DOY239F013Cotton_p202600000.asd,2019DOY239F013Cotton_p202700000.asd,2019DOY239F013Cotton_p202800000.asd,2019DOY239F013Cotton_p202900000.asd,2019DOY239F013Cotton_p203000000.asd,2019DOY239F013Cotton_p203100000.asd,2019DOY239F013Cotton_p203200000.asd,2019DOY239F013Cotton_p203300000.asd,2019DOY239F013Cotton_p203400000.asd,2019DOY239F013Cotton_p203500000.asd,2019DOY239F013Cotton_p203600000.asd,2019DOY239F013Cotton_p203700000.asd,2019DOY239F013Cotton_p203800000.asd,2019DOY239F013Cotton_p203900000.asd,2019DOY239F013Cotton_p204000000.asd,2019DOY239F013Cotton_p204100000.asd,2019DOY239F013Cotton_p204200000.asd,2019DOY239F013Cotton_p204300000.asd,2019DOY239F013Cotton_p204400000.asd,2019DOY239F013Cotton_p204500000.asd,2019DOY239F013Cotton_p204600000.asd,2019DOY239F013Cotton_p204700000.asd,2019DOY239F013Cotton_p204800000.asd
2280,0.128769404,0.124776643,0.133854821,0.137764365,0.124387004,0.132652591,0.134702732,0.128301702,0.124721912,0.134728491,0.114666129,0.130381701,0.138162908,0.13818381,0.138478647,0.096585193,0.131549191,0.138174814,0.129784326,0.137263043,0.134443672,0.127731512,0.133242548,0.138277583,0.124566186,0.135335258,0.141854452,0.123042021,0.140769285,0.129066013,0.135516451,0.118485673,0.12769946,0.145065481,0.137676238,0.14488563,0.13660001,0.132839271,0.128647229,0.13894631,0.122492154,0.132065176,0.136142444,0.122671375,0.130831533,0.115034971,0.133427815,0.104017866,0.134105371,0.141949034,0.128136844,0.119871749,0.097921794,0.130572609,0.114987581,0.141264294,0.104351239,0.131050572,0.128886976,0.117943279,0.122313919,0.107438116,0.1255358,0.124993176,0.1171997,0.143439173,0.123709534,0.122919957,0.115896456,0.130200052,0.113615696,0.116444381,0.128291241,0.126134281,0.123027891,0.135940564,0.158819345,0.11685647,0.124701173,0.134822685,0.126767965,0.120400156,0.123701813,0.134505599,0.110934251,0.135181905,0.112847702,0.128915837,0.150539425,0.136272939,0.128329389,0.137265915,0.12768855
2281,0.128268338,0.124283491,0.13332362,0.137196455,0.123886655,0.13208893,0.1341826,0.12779625,0.124187619,0.134194989,0.11416173,0.129873763,0.137629965,0.137684625,0.138010935,0.096174569,0.131083652,0.13760619,0.129257724,0.136741273,0.133944013,0.127217299,0.132712984,0.137808624,0.124043951,0.134825919,0.141323735,0.122529599,0.140205649,0.128540437,0.134976666,0.11800794,0.127224083,0.144518299,0.137121829,0.144360805,0.136079771,0.132342132,0.128113261,0.138456983,0.121926109,0.131494659,0.135556912,0.122130632,0.130274043,0.114524066,0.132891601,0.103584136,0.133555289,0.141387767,0.127631647,0.119354812,0.097433761,0.13012857,0.114497456,0.140733439,0.103859024,0.130478481,0.128385528,0.117448781,0.121819349,0.106961976,0.125038543,0.12446681,0.116673023,0.14285342,0.123184971,0.122419355,0.115377694,0.129753972,0.113104116,0.115902843,0.127752261,0.12561309,0.122546437,0.135376406,0.158233198,0.116353416,0.124195002,0.134316354,0.126227904,0.11986694,0.123168348,0.133965227,0.110429417,0.134630098,0.11234947,0.128390288,0.149991644,0.135710203,0.127824089,0.136673361,0.127195738
2282,0.127789791,0.12378446,0.132845738,0.136596192,0.123370003,0.131501458,0.133642672,0.127268631,0.123650736,0.133711827,0.113641485,0.129368269,0.137078439,0.137165206,0.137486734,0.095735159,0.130636829,0.137004117,0.128725383,0.136210804,0.133453528,0.126678171,0.132221334,0.137336247,0.123529786,0.134302471,0.140769426,0.122012921,0.139595829,0.127939813,0.134412892,0.117518054,0.126773242,0.143929525,0.136627155,0.143844667,0.13558324,0.13189404,0.127597678,0.137995916,0.121328054,0.1309067,0.134921152,0.121563206,0.129748925,0.114016759,0.132352187,0.10316087,0.133029816,0.140839269,0.127098329,0.118860649,0.096932624,0.129722133,0.113972465,0.14016274,0.103394829,0.129900388,0.12789794,0.116939336,0.121326922,0.106540899,0.12449926,0.123890065,0.116124355,0.14225545,0.122713864,0.121925148,0.114842685,0.129292259,0.112595951,0.115331191,0.127213164,0.125049369,0.122076521,0.13478695,0.157658896,0.115844503,0.123698444,0.133834004,0.125641446,0.1193036,0.122648123,0.133419846,0.109911671,0.134045233,0.111858731,0.127855293,0.149451526,0.135194183,0.127304676,0.136091634,0.126711341
2283,0.127293675,0.123318683,0.132294572,0.136049005,0.122865044,0.130973372,0.133120877,0.126780385,0.123136143,0.133219826,0.113149352,0.128868213,0.136550889,0.136673743,0.136984766,0.095338668,0.130152371,0.13646767,0.128220464,0.135734001,0.132956096,0.126137147,0.131710242,0.13685223,0.123041799,0.133809334,0.14026183,0.121520996,0.139068106,0.127419859,0.133880671,0.117031076,0.126285399,0.143396673,0.136076718,0.143351152,0.135059387,0.131389534,0.127075443,0.13750262,0.120814167,0.130353289,0.134334908,0.121038145,0.129217292,0.113529495,0.131836557,0.102731552,0.132503947,0.1402864,0.126617492,0.118364716,0.096468179,0.1292873,0.113474807,0.139596262,0.102931532,0.129349176,0.127396516,0.116433157,0.120833839,0.106088777,0.124051987,0.123373715,0.115621167,0.141657685,0.122201192,0.121422363,0.114334283,0.128812289,0.112095295,0.11476222,0.126704348,0.124516422,0.121604875,0.134238786,0.157114768,0.115326651,0.123197713,0.133305028,0.12509657,0.118764814,0.122115997,0.132903407,0.109409598,0.13348145,0.111348803,0.127344045,0.148914445,0.13464063,0.126807342,0.135491562,0.126182894
2284,0.12682116,0.122880065,0.131700427,0.135504741,0.122384377,0.130479678,0.132600125,0.126306444,0.122606995,0.13269531,0.112651362,0.128327143,0.136056811,0.136210357,0.136500585,0.094977305,0.129616657,0.135941961,0.127702454,0.13527057,0.132478301,0.12560445,0.131156851,0.136365099,0.122561234,0.133381296,0.1397497,0.121042919,0.138565751,0.126956062,0.133333841,0.116535535,0.125794157,0.142902612,0.135483163,0.142829204,0.134537304,0.130891666,0.126505623,0.136982627,0.120319671,0.12980382,0.13377279,0.120552625,0.128609065,0.113057214,0.131314904,0.102289331,0.131951646,0.139674335,0.126154662,0.117861259,0.096000146,0.128847892,0.113011267,0.139063578,0.102486658,0.128820386,0.126905261,0.115922231,0.120334487,0.10562386,0.123648716,0.12291525,0.115152555,0.141004206,0.121629993,0.120929851,0.113820925,0.128319206,0.111581037,0.114178976,0.126174999,0.123988242,0.121133537,0.13370814,0.156545397,0.114780506,0.122698635,0.132761198,0.124573176,0.118243578,0.121534718,0.132369752,0.108897489,0.132913027,0.110848949,0.126805094,0.148375714,0.134064979,0.126313826,0.134867498,0.125653742
2285,0.126318433,0.122407498,0.131177952,0.134967886,0.121883888,0.129963786,0.132121421,0.125822804,0.122103179,0.132168727,0.112156344,0.127854297,0.135557465,0.135710221,0.13603095,0.09457915,0.129137291,0.135426168,0.127230523,0.134783711,0.131985263,0.125104795,0.130639109,0.13591317,0.12207252,0.132900739,0.139269231,0.120573651,0.138050238,0.126458466,0.132824938,0.116057093,0.125321706,0.14239027,0.134934351,0.142328746,0.134050102,0.13040838,0.125994968,0.136491974,0.11980292,0.129286805,0.133225117,0.12006378,0.128085854,0.112568055,0.130804204,0.10186725,0.13139714,0.139099655,0.125670665,0.117331005,0.095532138,0.128405111,0.112498147,0.138517764,0.10203716,0.12824361,0.126424508,0.115424712,0.119858736,0.105168998,0.123194631,0.122422423,0.114646082,0.140418408,0.121109543,0.120443409,0.113316464,0.127850007,0.111082524,0.113623481,0.125667093,0.123484714,0.120637148,0.133155638,0.155958093,0.114280901,0.122177021,0.132262727,0.124045937,0.117750472,0.121018452,0.131864309,0.108395541,0.132361012,0.110354222,0.126293774,0.14782143,0.133518115,0.125831981,0.134273498,0.125163771
2286,0.125789582,0.121934924,0.130664033,0.13447508,0.121362572,0.129479039,0.131685023,0.125352826,0.121650882,0.131679242,0.111681737,0.127445693,0.135051775,0.135190677,0.135550225,0.094158338,0.128658341,0.134958073,0.126817165,0.134336951,0.131471068,0.124595707,0.1301392,0.135459563,0.121603293,0.132387812,0.138852759,0.120146293,0.137596773,0.125973353,0.132363196,0.115572797,0.124828825,0.141895282,0.134384924,0.141883579,0.133549325,0.129884445,0.125541901,0.136009151,0.119340498,0.128803894,0.132680412,0.119595025,0.127637997,0.112064373,0.130314642,0.10146297,0.130865793,0.138574385,0.125219805,0.11679061,0.095115835,0.127959281,0.111953101,0.137922424,0.10160175,0.127652985,0.12593475,0.114909107,0.11939382,0.10472269,0.122789109,0.121948019,0.114143171,0.139898889,0.120618377,0.119952176,0.112827666,0.127374729,0.110615074,0.113068953,0.125208044,0.123007548,0.120131051,0.132618995,0.155410435,0.113812748,0.121647742,0.131756174,0.123503898,0.1172821,0.120552293,0.131425837,0.107916966,0.131824574,0.109837953,0.125844353,0.14726425,0.132996998,0.125362635,0.133692361,0.124645508
2287,0.125274247,0.121477097,0.130131517,0.133960075,0.120855515,0.128963335,0.131186868,0.124894553,0.12114958,0.131159351,0.111217491,0.12698146,0.134560965,0.134704335,0.135064716,0.093800525,0.128222171,0.134471331,0.126358998,0.133881519,0.130965642,0.124093887,0.129677551,0.135001766,0.121141935,0.13189891,0.138376965,0.119661619,0.137069869,0.125461173,0.131874487,0.115125262,0.124342893,0.141382234,0.133875531,0.141405797,0.13307403,0.129400347,0.125044683,0.135528787,0.11885164,0.128315291,0.132149019,0.119099105,0.127169717,0.111614571,0.12984295,0.10104566,0.1303435,0.138014972,0.124734929,0.11629019,0.094649468,0.127507913,0.111438943,0.137370305,0.101143513,0.127103656,0.125453764,0.114447151,0.118922984,0.104266485,0.12233214,0.121424322,0.113629919,0.139299148,0.120115396,0.119465659,0.1123541,0.126883964,0.110104809,0.112521377,0.124727984,0.122480906,0.119636124,0.132069723,0.154853882,0.113309004,0.121125454,0.131232959,0.123017384,0.116778172,0.120060928,0.130931062,0.107427241,0.131268434,0.109336217,0.125337444,0.146718405,0.132433805,0.124898374,0.133092603,0.124144248
2288,0.124748617,0.121005237,0.12963872,0.133427693,0.120357189,0.128414536,0.130687013,0.124461124,0.120624947,0.130576516,0.110753961,0.126530787,0.13409944,0.134221717,0.134620804,0.093484627,0.127851549,0.133977442,0.125902412,0.133380298,0.130473789,0.123640836,0.129241318,0.134600558,0.120656295,0.131408633,0.137877246,0.119143755,0.136458175,0.124916736,0.131389139,0.114722793,0.123885543,0.140855131,0.133419544,0.140890288,0.132664287,0.128954788,0.124538124,0.135062569,0.118292454,0.127859088,0.131659871,0.118609291,0.126709904,0.111191912,0.129376887,0.100644315,0.129792552,0.137434439,0.124186812,0.115766626,0.094125661,0.127058182,0.110919388,0.136874038,0.100661501,0.126534295,0.125014172,0.114041243,0.118472213,0.103789071,0.121797498,0.120843094,0.113090426,0.138663893,0.119627721,0.118997852,0.111890422,0.126409612,0.109558196,0.112003681,0.12423007,0.121948277,0.119121589,0.13148816,0.154245882,0.11281172,0.120586481,0.130753317,0.122593445,0.116304676,0.119604988,0.130399575,0.106915931,0.130702075,0.10888696,0.12480243,0.146168061,0.131846097,0.124470798,0.132493504,0.123708151
2289,0.124241099,0.120529813,0.129123567,0.132897821,0.119852378,0.127885453,0.130205541,0.12396149,0.120120333,0.130045843,0.110270737,0.126039801,0.133610717,0.133725102,0.13413756,0.093093722,0.127412445,0.133475604,0.125430327,0.132917459,0.129968695,0.123162181,0.128782175,0.134135214,0.120204789,0.130930257,0.137390137,0.118655638,0.135937792,0.124420031,0.130895377,0.114276023,0.123427329,0.140338763,0.132902148,0.140398195,0.132195533,0.128524582,0.124044499,0.13458102,0.117815169,0.127359663,0.131145716,0.118112591,0.12623202,0.11073232,0.128914609,0.100204249,0.129256934,0.136840169,0.123711983,0.115265807,0.093646404,0.126583438,0.110395168,0.136330085,0.100225505,0.125978788,0.12453057,0.113574685,0.117997255,0.103360365,0.121310081,0.120335812,0.11257018,0.138074303,0.119106494,0.118520759,0.111409382,0.125921621,0.109062594,0.111460097,0.123736065,0.121446068,0.118614145,0.130932553,0.153645503,0.11231176,0.120053739,0.13024575,0.122092072,0.115788114,0.119077968,0.129891828,0.106428826,0.130164729,0.108357291,0.124265977,0.145601534,0.131298401,0.123975817,0.13190146,0.123237275
2290,0.123739467,0.120094472,0.12855896,0.132381482,0.119331571,0.127371877,0.129691215,0.123434966,0.119614301,0.129567991,0.109806461,0.125502769,0.133109082,0.133250333,0.133603921,0.092721434,0.1269696,0.133001421,0.124932163,0.132513898,0.129437377,0.122656659,0.128360629,0.133593809,0.119817858,0.130465454,0.136886879,0.118141169,0.135473522,0.123941742,0.130397516,0.113828423,0.122969239,0.139809768,0.132363012,0.139920954,0.131693552,0.128129208,0.123546577,0.134079612,0.117434845,0.126831442,0.13062841,0.117583731,0.125774518,0.110313667,0.128485305,0.099723331,0.128754409,0.136233777,0.123303987,0.114839875,0.093185853,0.126070457,0.109869228,0.135765002,0.099810012,0.125468348,0.124000217,0.113108423,0.117508585,0.102967958,0.120842063,0.11984279,0.11204883,0.137467186,0.118551815,0.118026978,0.110955482,0.125396459,0.108572947,0.110896849,0.123261686,0.120907768,0.118131375,0.130408423,0.153096412,0.111779207,0.119515813,0.129691777,0.121561323,0.115179892,0.118485404,0.129383538,0.105973033,0.1296409,0.107734265,0.123692949,0.145045416,0.130763836,0.123428651,0.131304439,0.122732012
2291,0.123236341,0.119611074,0.128026685,0.131849356,0.11884121,0.126843205,0.129173394,0.122934169,0.119094231,0.129043638,0.109320154,0.124982072,0.13261174,0.132759369,0.133090465,0.09231601,0.126515544,0.132478862,0.124456018,0.132057314,0.128944743,0.122154372,0.127914856,0.133124813,0.119372239,0.129995728,0.136405861,0.117661197,0.134940012,0.123436485,0.129888556,0.113368921,0.122480489,0.139310621,0.131870852,0.139457807,0.131215341,0.127667764,0.123046264,0.13360704,0.11695974,0.126334539,0.130104451,0.117076468,0.125294,0.109854142,0.128034954,0.099284741,0.12825099,0.135647963,0.12280855,0.114359361,0.092710192,0.125609503,0.109375305,0.135191798,0.099365525,0.124948477,0.123506337,0.112646536,0.117021413,0.102538407,0.120376919,0.11933082,0.111545887,0.136869919,0.118052406,0.117543548,0.110467563,0.124894135,0.108080559,0.110343245,0.12277462,0.120400343,0.117630578,0.129841817,0.152506181,0.111262174,0.119010303,0.129141948,0.121088329,0.114677072,0.117953151,0.128870273,0.10547852,0.129082258,0.107231455,0.123169546,0.144480642,0.130179949,0.122950456,0.130698496,0.122227444
2292,0.122751897,0.119057119,0.127540761,0.131285315,0.118389375,0.126289024,0.128672565,0.122386699,0.118566833,0.128500499,0.108784632,0.124441681,0.132120368,0.132217417,0.132591414,0.091807747,0.126017784,0.13189431,0.123992372,0.131567615,0.128480776,0.121657102,0.127424899,0.132678443,0.118896738,0.129547624,0.13594167,0.11724586,0.134399906,0.122945736,0.129367935,0.112881876,0.121982873,0.138840534,0.131390207,0.139022314,0.130741931,0.127201055,0.122553942,0.133158166,0.116441505,0.125835704,0.12956844,0.116590002,0.124776673,0.10932133,0.127576239,0.098839364,0.127749485,0.135044574,0.122287143,0.113830702,0.092225298,0.125169061,0.10888214,0.134582961,0.09894276,0.124411288,0.123038407,0.112132696,0.116523795,0.102115058,0.119920147,0.118859106,0.111058933,0.136321725,0.117565657,0.117063661,0.109924921,0.124404966,0.107624208,0.109782032,0.122261037,0.119960418,0.117103286,0.129254361,0.151851603,0.110754938,0.118525566,0.128593921,0.120611639,0.114249838,0.117422066,0.128357922,0.104960341,0.128513404,0.106770024,0.1226586,0.143883943,0.129579224,0.1224657,0.130107944,0.121734712
2293,0.122257937,0.118558784,0.127014554,0.130758767,0.117884789,0.125765983,0.128198858,0.121865927,0.118058053,0.127954378,0.108293888,0.123928548,0.131602314,0.13172654,0.132081454,0.091383797,0.12553847,0.131365549,0.123510136,0.131090152,0.127977292,0.1211806,0.12696361,0.132217409,0.118437335,0.129056615,0.135467378,0.116759952,0.133873247,0.122447115,0.128857116,0.112405989,0.12150671,0.138339662,0.130869199,0.138528162,0.130249469,0.126748046,0.122059882,0.132685376,0.115962831,0.125338016,0.12904552,0.116090469,0.124284603,0.108844785,0.127104648,0.098414542,0.127218573,0.134447951,0.121791598,0.113327429,0.091769693,0.124701282,0.108398265,0.134035008,0.098501996,0.12387515,0.122528117,0.111674657,0.116037067,0.101696832,0.119442925,0.118369496,0.110559997,0.135739363,0.11705728,0.116602437,0.109432491,0.123918814,0.107144182,0.109243371,0.121761885,0.119468083,0.116588437,0.128671852,0.151220572,0.110276552,0.118017653,0.128075024,0.120110725,0.11375095,0.116879669,0.127859439,0.104472109,0.127988903,0.106274515,0.122148417,0.143301212,0.12902943,0.121979122,0.129492823,0.121240891
2294,0.121758055,0.118074734,0.126469874,0.130264913,0.117357414,0.125272165,0.127727932,0.121391105,0.117542946,0.127369149,0.107843498,0.123415684,0.131052983,0.131296903,0.131541911,0.09101216,0.125057412,0.130852663,0.123028025,0.130629233,0.127482595,0.120722276,0.126550195,0.131800485,0.117983434,0.128525431,0.135015374,0.116230459,0.133308517,0.121923737,0.128344648,0.111941132,0.121015215,0.137861771,0.130362829,0.138012534,0.129746148,0.126235904,0.12155651,0.132233365,0.11546064,0.124865533,0.128537227,0.115585738,0.123814451,0.108398195,0.126634476,0.098035613,0.126701245,0.133879813,0.121255801,0.112836802,0.091335711,0.124263111,0.10797524,0.133508084,0.098008522,0.123372557,0.122002875,0.111284189,0.115556641,0.101255318,0.118968951,0.117853055,0.110099663,0.135133317,0.116584559,0.116164904,0.108959055,0.123437329,0.106647462,0.108744982,0.121293224,0.118942513,0.116090744,0.128058138,0.150595102,0.109827892,0.117533278,0.12755126,0.119656126,0.113253606,0.116359324,0.127382747,0.103979641,0.127469424,0.105849909,0.12169283,0.142728262,0.128463223,0.121563841,0.128831446,0.120723582
2295,0.121250623,0.117606336,0.125913003,0.129736065,0.116856033,0.12474257,0.127222453,0.120905893,0.117030577,0.12684162,0.107354526,0.1229212,0.130551123,0.130807959,0.131041078,0.090613855,0.124601055,0.13031886,0.122534753,0.130123313,0.126974776,0.120208804,0.126074106,0.131338743,0.117494909,0.128040203,0.13452013,0.115735764,0.132755467,0.121400985,0.127826555,0.11146185,0.120510766,0.137342818,0.129858992,0.137522089,0.129262924,0.12576437,0.121061371,0.131745799,0.114971327,0.124379652,0.127994094,0.11508141,0.123313406,0.107938266,0.126154735,0.097621977,0.126163303,0.133300686,0.120735445,0.112335771,0.090873658,0.123796415,0.107492074,0.13296558,0.097564597,0.12283957,0.121491978,0.110834435,0.115057708,0.10082332,0.118493935,0.117322489,0.109579245,0.134516536,0.116089159,0.115693963,0.108483813,0.122948123,0.106149636,0.10818024,0.120787846,0.118436562,0.115577849,0.127486258,0.149996214,0.109325459,0.117030535,0.127012325,0.119177266,0.112761824,0.115846309,0.126860264,0.103492006,0.12692471,0.10536094,0.121173207,0.142158704,0.127894924,0.121088018,0.128216126,0.120211522
2296,0.12074413,0.117203049,0.125342997,0.12920832,0.116337137,0.124219469,0.126750836,0.120406741,0.116564841,0.126363345,0.106840753,0.122490193,0.130095248,0.130302734,0.130596782,0.090224796,0.124198754,0.129823457,0.122038066,0.129577865,0.126426967,0.119668883,0.125570762,0.1308423,0.116997436,0.127593646,0.134012277,0.115237071,0.132245479,0.120899619,0.127317199,0.110968191,0.120022486,0.136770444,0.129318141,0.137024998,0.128794738,0.12538176,0.120586125,0.131225969,0.114531989,0.123889848,0.127443796,0.114560649,0.122797786,0.107490806,0.125662373,0.097175725,0.125565568,0.132712685,0.120242642,0.111824514,0.090422833,0.123282223,0.106962972,0.132483668,0.097181203,0.122268122,0.12095065,0.110369146,0.11455001,0.100432849,0.118010297,0.116794627,0.108974487,0.133886035,0.115559781,0.115231875,0.10803746,0.122488234,0.105641685,0.107572192,0.120250117,0.117929329,0.115047272,0.126945802,0.149398267,0.108834029,0.116485011,0.126506168,0.118618037,0.112243429,0.115306245,0.126315714,0.103027684,0.12641821,0.10477476,0.120621297,0.141595242,0.127403287,0.120555083,0.127629952,0.119726506
2297,0.1202239,0.116708471,0.124768367,0.128668247,0.115818698,0.123674887,0.126246649,0.119901365,0.116040354,0.125827765,0.106357063,0.121971839,0.129545266,0.12979559,0.130069376,0.089824049,0.123697341,0.12926481,0.121512697,0.129062682,0.125898236,0.119175053,0.125054018,0.130334996,0.116486785,0.12705779,0.133476813,0.11472547,0.131699065,0.120376382,0.126788512,0.110473626,0.119544464,0.136230473,0.128764716,0.136481696,0.128280204,0.1249046,0.120080592,0.130697201,0.114054827,0.123372002,0.126886796,0.114075473,0.12228264,0.107025361,0.125146968,0.096772394,0.125007954,0.132114756,0.119755539,0.111319432,0.089957588,0.122787114,0.106462457,0.13193313,0.096727029,0.121717184,0.120434156,0.109903804,0.114051414,0.099996628,0.117504173,0.116277265,0.108458003,0.133276698,0.115030115,0.11474669,0.107556528,0.121981758,0.105153615,0.107012128,0.119733271,0.117421565,0.114534153,0.126384718,0.148796588,0.108320868,0.115970898,0.125986038,0.118126385,0.111715573,0.114781138,0.125787332,0.102555342,0.125884271,0.104261581,0.120063852,0.141006335,0.126849263,0.120032343,0.127017968,0.119220205
2298,0.11970001,0.11615485,0.1241687,0.128107212,0.11535995,0.123078672,0.12567335,0.119435229,0.115465938,0.125310813,0.105872664,0.121406114,0.128949016,0.129283467,0.129498368,0.089413215,0.123141718,0.12862372,0.120955271,0.128532645,0.125396011,0.118678406,0.124491669,0.129813234,0.115910067,0.126491855,0.132887342,0.114244118,0.131117626,0.119829759,0.12625299,0.109978626,0.119062648,0.13570269,0.128258679,0.135928833,0.127767198,0.124356576,0.119572007,0.130123017,0.113555123,0.122845178,0.126286016,0.113644663,0.12176683,0.106572165,0.124624337,0.09641197,0.124463367,0.131539457,0.119276934,0.110822238,0.089460051,0.122316809,0.105962267,0.131318057,0.096229271,0.121181002,0.11995396,0.109392079,0.113561398,0.099519483,0.11699057,0.115732746,0.107985874,0.132650718,0.114494211,0.114230874,0.107063119,0.121424667,0.104681627,0.106430616,0.119210289,0.116928455,0.114012797,0.125839535,0.14824847,0.107717224,0.115498168,0.125433232,0.117720767,0.11120303,0.114323147,0.125241055,0.10207237,0.125272514,0.103817746,0.119456842,0.140428342,0.126193522,0.119516318,0.12641248,0.11866675
2299,0.119156732,0.11564645,0.123576947,0.127535813,0.114823001,0.122516561,0.125114698,0.118909878,0.114912685,0.124759802,0.10539097,0.120869005,0.128402751,0.128727255,0.128960582,0.089015179,0.122627959,0.128055113,0.120423932,0.128002386,0.124858561,0.118148218,0.123952471,0.129285889,0.115398349,0.125944041,0.132324997,0.113722182,0.130536194,0.119268596,0.125700337,0.109479667,0.118538457,0.135137201,0.127693494,0.135394711,0.127229887,0.123843991,0.119035386,0.129595336,0.113041299,0.122312452,0.125713888,0.113129038,0.12122344,0.106075177,0.124087314,0.095986665,0.123937224,0.130913676,0.118759596,0.1103174,0.088976748,0.121804744,0.10544881,0.130734814,0.095776441,0.120632504,0.119449118,0.108933017,0.113042798,0.099056028,0.116478109,0.115190593,0.107457851,0.132035145,0.113982913,0.113703834,0.106567865,0.120897512,0.104173651,0.105861693,0.118687871,0.116404213,0.113512738,0.125270471,0.147648679,0.107197351,0.114979729,0.124874476,0.117243258,0.110679046,0.113795551,0.124686387,0.101592522,0.124726292,0.103297886,0.118898708,0.139826349,0.12562001,0.118980784,0.125800086,0.118153982
2300,0.118581431,0.115110677,0.122984541,0.126951646,0.114193829,0.121980017,0.124582958,0.118328229,0.114323822,0.124132511,0.104947623,0.120294993,0.127816152,0.128119509,0.128397508,0.088619541,0.122063119,0.127509423,0.119889126,0.12749915,0.124290399,0.117651165,0.123428361,0.128725853,0.114955755,0.12531089,0.131767733,0.113143605,0.129952649,0.118689185,0.125125173,0.108965975,0.118008015,0.134568445,0.127022967,0.134803478,0.126618545,0.123326831,0.118462572,0.12910102,0.11252858,0.121765014,0.12515977,0.112569388,0.120648732,0.105515672,0.123516481,0.095542389,0.123443321,0.130200358,0.118244512,0.109816447,0.088489465,0.121252722,0.104912744,0.130119703,0.095317331,0.120066577,0.118934387,0.108544228,0.112489675,0.098563279,0.115921215,0.114661977,0.106945438,0.131440292,0.113473975,0.113145487,0.106046172,0.120361677,0.103638914,0.105339732,0.118169411,0.115850465,0.113035674,0.124663148,0.146987875,0.106736992,0.114418688,0.12429931,0.116739469,0.110106037,0.11317681,0.12414026,0.101130291,0.124255075,0.102718822,0.118325588,0.139176871,0.125105134,0.11840186,0.125136986,0.117680132
